Post_ID,Category,Author,Likes,Shares,Comments,Post_Length,Date_Posted,Hashtags,Sentiment_Score
POST_4149,Tech,zachary51,3251,76,337,102,11-05-2034,"just, model, include",0.03
POST_4150,Tech,xsmith,719,47,300,231,12-05-2034,"like, easy, wall",0.16
POST_4151,Tech,michael67,4521,766,382,98,13-05-2034,"wish, happen, skill",-0.67
POST_4152,Tech,tapiachristina,792,81,341,213,14-05-2034,"finally, no, war",-0.56
POST_4153,Tech,roy91,1016,894,114,111,15-05-2034,"nor, parent, performance",-0.53
POST_4154,Tech,drobinson,357,720,166,133,16-05-2034,"opportunity, stand, smile",-0.14
POST_4155,Food,allison80,2188,208,434,203,17-05-2034,"over, clear, series",0.86
POST_4156,Fashion,uellis,3514,444,264,105,18-05-2034,"information, through, adult",0.04
POST_4157,Tech,wrobinson,4947,970,226,169,19-05-2034,"local, world, agreement",-0.62
POST_4158,Fashion,chood,159,595,150,139,20-05-2034,"will, sort, each",-0.47
POST_4159,Tech,cookemeredith,3682,521,267,199,21-05-2034,"your, show, fund",-0.23
POST_4160,Tech,ashleyclark,4485,28,115,169,22-05-2034,"decision, turn, responsibility",0.25
POST_4161,Food,grahamcandace,1965,303,87,122,23-05-2034,"item, state, listen",-0.12
POST_4162,Food,rodriguezandrew,4313,993,317,118,24-05-2034,"special, rise, election",-0.22
POST_4163,Fashion,reevesdakota,606,464,241,258,25-05-2034,"lawyer, decade, dinner",0.13
POST_4164,Food,patricia32,154,501,359,226,26-05-2034,"few, summer, six",-0.52
POST_4165,Food,teresarichardson,2097,445,328,147,27-05-2034,"mouth, Mr, trade",-0.84
POST_4166,Fashion,qreynolds,195,627,332,51,28-05-2034,"who, happy, much",-0.95
POST_4167,Food,briannakline,2813,489,39,102,29-05-2034,"drop, strategy, little",-0.5
POST_4168,Tech,richard55,923,780,181,168,30-05-2034,"sell, best, right",-0.82
POST_4169,Fashion,kyle06,348,427,489,56,31-05-2034,"future, onto, age",-0.33
POST_4170,Fashion,paulgonzalez,3288,558,208,277,01-06-2034,"knowledge, green, sister",0.55
POST_4171,Tech,lbrown,695,358,390,254,02-06-2034,"reveal, interesting, ten",0.43
POST_4172,Food,terrydawn,4783,959,272,197,03-06-2034,"must, across, join",0.22
POST_4173,Fashion,mitchelljonathan,3128,90,118,271,04-06-2034,"live, far, among",0.71
POST_4174,Fashion,anthony71,2561,52,381,207,05-06-2034,"peace, admit, recognize",-0.44
POST_4175,Tech,mmolina,833,729,433,124,06-06-2034,"put, present, despite",0.77
POST_4176,Tech,qjames,420,859,23,144,07-06-2034,"them, natural, song",-0.2
POST_4177,Food,haleyheather,536,588,257,244,08-06-2034,"team, nature, probably",-0.2
POST_4178,Fashion,vcox,2087,203,482,236,09-06-2034,"who, agent, want",-0.19
POST_4179,Food,ucruz,3246,555,91,243,10-06-2034,"seek, great, treatment",-0.8
POST_4180,Food,achang,1410,155,466,52,11-06-2034,"science, building, go",0.95
POST_4181,Tech,mpitts,4337,1,160,233,12-06-2034,"lay, hope, those",-0.72
POST_4182,Fashion,kaitlyn56,4875,356,148,128,13-06-2034,"never, goal, positive",-0.32
POST_4183,Fashion,jeffrey40,2311,824,116,66,14-06-2034,"group, job, PM",-0.36
POST_4184,Fashion,smithmatthew,2671,568,457,161,15-06-2034,"movement, school, when",-0.85
POST_4185,Tech,ecollins,1006,801,52,101,16-06-2034,"focus, describe, reflect",-0.7
POST_4186,Tech,ashley94,430,982,301,56,17-06-2034,"level, fund, meeting",-0.91
POST_4187,Tech,yparker,3699,57,44,161,18-06-2034,"American, market, development",-0.42
POST_4188,Tech,adam39,4943,253,264,182,19-06-2034,"few, into, any",0.73
POST_4189,Tech,shepherdryan,288,179,485,275,20-06-2034,"loss, food, fast",-0.32
POST_4190,Fashion,umendez,1155,492,261,274,21-06-2034,"every, feeling, final",-0.75
POST_4191,Food,linda19,1436,668,306,103,22-06-2034,"radio, magazine, order",0.29
POST_4192,Fashion,harrisedwin,2602,34,233,110,23-06-2034,"rise, man, ready",0.99
POST_4193,Food,adamseric,2299,74,374,158,24-06-2034,"account, by, several",-0.54
POST_4194,Tech,zachary70,1577,943,34,65,25-06-2034,"suddenly, perform, around",-0.44
POST_4195,Food,fulleraustin,1717,288,337,278,26-06-2034,"carry, music, house",0.94
POST_4196,Fashion,kyle35,4182,370,436,244,27-06-2034,"response, part, air",-0.64
POST_4197,Fashion,rangeldarin,2741,586,402,236,28-06-2034,"old, loss, allow",0.02
POST_4198,Food,pricechristopher,3722,328,196,96,29-06-2034,"make, represent, group",-0.52
POST_4199,Tech,deanpaul,2046,589,24,97,30-06-2034,"office, seat, political",0.86
POST_4200,Tech,matthew01,1475,766,394,170,01-07-2034,"page, happy, strategy",0.96
POST_4201,Fashion,jaymoore,2862,776,201,113,02-07-2034,"firm, here, whether",0.63
POST_4202,Food,jacquelinetaylor,3297,998,272,99,03-07-2034,"however, glass, better",-0.37
POST_4203,Tech,valenciamichelle,2642,303,35,262,04-07-2034,"television, pay, form",-0.19
POST_4204,Tech,williamanderson,1540,578,473,90,05-07-2034,"give, I, prepare",-0.52
POST_4205,Fashion,evansblake,1274,220,222,249,06-07-2034,"walk, west, determine",0.78
POST_4206,Tech,hicksmary,2637,978,351,71,07-07-2034,"hope, as, do",0.83
POST_4207,Food,courtneyramsey,3114,163,276,164,08-07-2034,"economic, during, evidence",-0.16
POST_4208,Fashion,richardsrussell,882,479,17,231,09-07-2034,"way, improve, artist",0.31
POST_4209,Fashion,jburke,4742,454,187,54,10-07-2034,"once, technology, customer",-0.67
POST_4210,Food,derrick48,2490,374,401,194,11-07-2034,"name, perform, side",-0.13
POST_4211,Fashion,marksanchez,4845,219,256,150,12-07-2034,"effect, property, program",0.26
POST_4212,Tech,xrice,1696,683,141,127,13-07-2034,"machine, off, control",-0.23
POST_4213,Tech,lisaknapp,490,253,135,90,14-07-2034,"particular, eat, town",-0.28
POST_4214,Food,joseph41,1579,721,449,141,15-07-2034,"second, parent, heart",-1
POST_4215,Tech,kristy42,3015,187,306,272,16-07-2034,"five, young, night",0.61
POST_4216,Food,jaimewilliams,2417,190,78,258,17-07-2034,"public, resource, difficult",0.78
POST_4217,Food,zacharyhoward,3336,388,443,212,18-07-2034,"tax, able, early",0.94
POST_4218,Tech,holmesmary,4713,214,417,217,19-07-2034,"few, natural, stuff",0.44
POST_4219,Food,nicholas58,4381,374,291,71,20-07-2034,"election, someone, Congress",0.1
POST_4220,Tech,pattygreene,1354,85,61,225,21-07-2034,"decision, weight, than",-0.46
POST_4221,Fashion,christine40,3084,473,128,102,22-07-2034,"key, hot, cold",1
POST_4222,Fashion,srichardson,3738,617,498,142,23-07-2034,"let, wall, star",0.18
POST_4223,Food,christopherorr,4023,843,340,59,24-07-2034,"window, space, start",0.36
POST_4224,Tech,sandrabarnes,1235,807,297,195,25-07-2034,"determine, new, reality",0.36
POST_4225,Tech,patriciaortega,3312,530,256,276,26-07-2034,"above, away, a",0.69
POST_4226,Fashion,jenniferandrade,2157,46,479,257,27-07-2034,"with, support, entire",-0.98
POST_4227,Fashion,mark95,1890,64,211,98,28-07-2034,"American, sit, program",-0.56
POST_4228,Tech,matthewwatts,4370,962,53,120,29-07-2034,"miss, pattern, traditional",0.33
POST_4229,Food,jacob41,2797,474,174,207,30-07-2034,"something, over, new",0.79
POST_4230,Fashion,christopherweber,4727,145,99,68,31-07-2034,"break, break, sound",0.37
POST_4231,Food,katie01,4314,945,38,104,01-08-2034,"what, spring, senior",-0.17
POST_4232,Food,deniselloyd,3183,797,413,237,02-08-2034,"admit, newspaper, front",-0.28
POST_4233,Fashion,summertran,3470,381,262,264,03-08-2034,"under, central, hear",0.48
POST_4234,Food,christopherthomas,1515,65,149,249,04-08-2034,"mean, team, difficult",0.48
POST_4235,Food,jameshiggins,4159,516,120,258,05-08-2034,"treatment, nearly, later",0.21
POST_4236,Tech,jacobsstephanie,2261,92,177,70,06-08-2034,"common, agree, hold",-0.42
POST_4237,Food,desiree60,2854,864,300,75,07-08-2034,"consumer, ten, outside",0.85
POST_4238,Tech,robinsondenise,1593,425,329,77,08-08-2034,"any, medical, opportunity",0.1
POST_4239,Fashion,omalone,1739,467,119,216,09-08-2034,"agreement, picture, south",0.58
POST_4240,Fashion,sobrien,1621,93,71,210,10-08-2034,"if, it, have",-0.57
POST_4241,Tech,nathanielchan,4591,617,218,89,11-08-2034,"be, report, under",-0.31
POST_4242,Fashion,bellsierra,3329,132,393,260,12-08-2034,"claim, blue, laugh",0.75
POST_4243,Food,harrismichael,3591,433,397,78,13-08-2034,"fly, current, field",-0.9
POST_4244,Food,epeterson,4861,340,301,69,14-08-2034,"example, trade, although",0.02
POST_4245,Food,boltonkristen,3073,313,122,69,15-08-2034,"shoulder, but, center",-0.04
POST_4246,Fashion,coreyhopkins,868,590,243,123,16-08-2034,"industry, tree, candidate",0.5
POST_4247,Food,mcneilmegan,4571,211,373,189,17-08-2034,"anyone, discussion, set",-0.44
POST_4248,Fashion,jacksonandrea,1174,519,74,169,18-08-2034,"early, dog, its",-0.56
POST_4249,Food,watkinscheryl,4995,158,5,146,19-08-2034,"author, case, yourself",0.85
POST_4250,Tech,thomas28,1179,267,20,169,20-08-2034,"should, once, cultural",0.14
POST_4251,Fashion,jaredstewart,1752,660,189,74,21-08-2034,"do, I, Mrs",-0.79
POST_4252,Fashion,danabailey,2051,861,224,202,22-08-2034,"note, enjoy, girl",-0.61
POST_4253,Food,lorrainejohnson,3928,957,402,53,23-08-2034,"special, officer, black",1
POST_4254,Fashion,elizabethlopez,4422,602,102,53,24-08-2034,"during, walk, approach",-0.61
POST_4255,Fashion,schneiderjames,1856,747,343,186,25-08-2034,"draw, we, there",0.22
POST_4256,Tech,moyerrita,2997,473,465,192,26-08-2034,"firm, enough, left",-0.16
POST_4257,Tech,moorejack,3259,800,98,75,27-08-2034,"increase, measure, receive",0.77
POST_4258,Food,gwalker,2202,409,499,128,28-08-2034,"by, minute, drive",0.51
POST_4259,Tech,brianastanley,4691,473,317,139,29-08-2034,"drive, test, bed",0.19
POST_4260,Food,uhernandez,4255,355,362,269,30-08-2034,"store, recognize, order",-0.98
POST_4261,Food,kmoody,594,679,484,120,31-08-2034,"stage, serious, point",0.76
POST_4262,Food,matthew04,2451,192,82,209,01-09-2034,"few, consider, eye",-0.11
POST_4263,Fashion,hcochran,4888,698,180,125,02-09-2034,"risk, probably, yeah",0.86
POST_4264,Tech,bpayne,2414,270,151,148,03-09-2034,"because, garden, despite",-0.01
POST_4265,Food,misty60,1339,113,55,229,04-09-2034,"able, environmental, attention",0.39
POST_4266,Tech,elijah25,3815,896,189,176,05-09-2034,"let, over, task",-0.86
POST_4267,Food,marshallnathan,1925,522,417,81,06-09-2034,"suddenly, step, view",0.49
POST_4268,Tech,williampatterson,4478,54,21,58,07-09-2034,"sort, actually, fact",-0.32
POST_4269,Tech,amber79,4737,769,67,127,08-09-2034,"according, military, building",-0.3
POST_4270,Food,chamberssarah,832,64,184,62,09-09-2034,"pretty, professor, her",-0.76
POST_4271,Fashion,brian38,589,990,9,233,10-09-2034,"first, why, firm",-0.71
POST_4272,Tech,agarza,2832,683,65,173,11-09-2034,"fine, under, field",-0.63
POST_4273,Fashion,lorifitzgerald,2718,271,263,221,12-09-2034,"step, receive, born",-0.34
POST_4274,Fashion,mcbridevirginia,4764,501,224,274,13-09-2034,"figure, south, fight",0.78
POST_4275,Food,millershirley,3987,661,122,145,14-09-2034,"response, add, hour",-0.26
POST_4276,Food,qstout,3006,361,37,132,15-09-2034,"sport, least, unit",0.45
POST_4277,Food,blairjames,3772,145,490,207,16-09-2034,"seem, war, court",-0.83
POST_4278,Tech,ivanruiz,3917,942,122,193,17-09-2034,"TV, world, when",0.18
POST_4279,Food,clarkandre,1883,208,317,189,18-09-2034,"amount, word, economy",-0.04
POST_4280,Food,zespinoza,2196,285,155,251,19-09-2034,"house, eye, away",0.96
POST_4281,Tech,fmorgan,2220,9,393,243,20-09-2034,"green, employee, I",0.69
POST_4282,Tech,holly78,3441,738,300,67,21-09-2034,"court, unit, traditional",-0.09
POST_4283,Food,paul77,1666,185,320,190,22-09-2034,"red, rise, ok",0.55
POST_4284,Food,hendersonmelissa,4667,573,481,142,23-09-2034,"size, should, know",-0.61
POST_4285,Food,brownstephen,966,596,66,73,24-09-2034,"whose, call, that",0.12
POST_4286,Food,kevinstevenson,4862,463,392,151,25-09-2034,"crime, fact, economic",-0.85
POST_4287,Fashion,debra77,2806,133,132,189,26-09-2034,"gun, discover, dark",-0.3
POST_4288,Fashion,kjohnson,1986,834,361,109,27-09-2034,"take, high, defense",-0.55
POST_4289,Food,avilacarla,4092,808,393,109,28-09-2034,"pull, ahead, full",0.44
POST_4290,Fashion,brian86,3141,170,139,270,29-09-2034,"authority, write, month",-0.02
POST_4291,Tech,ghamilton,4705,212,81,263,30-09-2034,"whatever, begin, produce",0.5
POST_4292,Fashion,philipadams,1018,972,57,149,01-10-2034,"system, rock, perform",0.03
POST_4293,Fashion,barajasjared,3414,529,148,50,02-10-2034,"cell, speech, modern",-0.83
POST_4294,Food,bowmanjoseph,3253,825,404,92,03-10-2034,"per, own, east",0.47
POST_4295,Fashion,ghayes,939,501,448,104,04-10-2034,"weight, beautiful, message",0.67
POST_4296,Fashion,hintonkarla,842,571,130,217,05-10-2034,"part, rich, deep",0.81
POST_4297,Fashion,awilson,3508,599,68,241,06-10-2034,"inside, activity, audience",0.14
POST_4298,Fashion,jeremymartinez,1031,26,344,83,07-10-2034,"wait, hour, total",0.51
POST_4299,Tech,silvaleslie,3581,67,249,83,08-10-2034,"then, others, garden",0.5
POST_4300,Food,donnagonzalez,3579,789,319,225,09-10-2034,"agreement, role, staff",-0.69
POST_4301,Food,wrightjacob,851,407,176,210,10-10-2034,"over, accept, south",-0.67
POST_4302,Tech,garciajason,92,551,71,245,11-10-2034,"task, believe, bad",-0.86
POST_4303,Fashion,melinda36,3399,108,16,279,12-10-2034,"represent, serve, any",-0.36
POST_4304,Tech,hatfieldcraig,1827,73,328,207,13-10-2034,"catch, rule, family",-0.05
POST_4305,Fashion,higginsbeverly,3251,577,159,159,14-10-2034,"level, national, PM",1
POST_4306,Tech,torreswilliam,399,679,69,133,15-10-2034,"already, beat, price",-0.14
POST_4307,Food,larsondavid,1617,261,112,139,16-10-2034,"play, economic, itself",0.45
POST_4308,Food,chelsea79,1179,367,231,128,17-10-2034,"ball, job, total",0.39
POST_4309,Food,jdiaz,3009,785,20,120,18-10-2034,"computer, feel, institution",-0.59
POST_4310,Fashion,sbecker,3837,848,134,120,19-10-2034,"suddenly, book, big",-0.88
POST_4311,Fashion,finleydanielle,1830,869,262,163,20-10-2034,"they, letter, sometimes",0.09
POST_4312,Tech,qbowen,633,236,110,78,21-10-2034,"beyond, various, draw",0.4
POST_4313,Tech,pughpatricia,4577,726,486,200,22-10-2034,"again, election, role",1
POST_4314,Food,sherrystewart,3427,365,245,211,23-10-2034,"us, space, recently",-0.28
POST_4315,Fashion,wesleywalters,3451,285,282,261,24-10-2034,"bring, nature, few",0.79
POST_4316,Tech,amanda64,3235,377,7,192,25-10-2034,"evidence, character, rest",-0.24
POST_4317,Fashion,vhunt,2244,660,456,146,26-10-2034,"unit, since, identify",0.38
POST_4318,Fashion,kimalex,1212,829,283,102,27-10-2034,"business, total, door",0.2
POST_4319,Food,thomasbrian,348,905,206,194,28-10-2034,"skin, make, method",-0.89
POST_4320,Food,melanie29,3397,375,193,113,29-10-2034,"eat, over, red",-0.84
POST_4321,Fashion,molly54,1989,618,454,261,30-10-2034,"become, seven, simply",-0.96
POST_4322,Fashion,timothycameron,838,652,46,110,31-10-2034,"choose, this, very",-0.26
POST_4323,Fashion,lgilbert,4995,75,465,234,01-11-2034,"television, age, project",0.49
POST_4324,Fashion,qflores,2939,8,341,254,02-11-2034,"her, need, key",-0.65
POST_4325,Food,jacquelinemiller,1427,195,241,157,03-11-2034,"inside, both, same",0.21
POST_4326,Tech,harrisaustin,1999,806,9,265,04-11-2034,"arrive, run, Congress",-0.42
POST_4327,Food,breynolds,3322,791,369,86,05-11-2034,"about, stop, town",0.59
POST_4328,Tech,petersonlindsey,927,892,288,184,06-11-2034,"point, deal, system",0.6
POST_4329,Fashion,smithjames,3792,629,390,57,07-11-2034,"employee, ask, trade",0.55
POST_4330,Tech,eholloway,1627,289,130,264,08-11-2034,"although, answer, should",0.05
POST_4331,Food,egill,3189,998,269,127,09-11-2034,"bar, south, enter",-0.43
POST_4332,Food,lindahernandez,2542,60,427,117,10-11-2034,"especially, receive, risk",0.62
POST_4333,Fashion,fweaver,2805,936,301,70,11-11-2034,"represent, manager, its",-0.63
POST_4334,Food,donald78,1953,388,60,238,12-11-2034,"within, should, behind",-0.42
POST_4335,Fashion,alvarezlauren,1432,846,163,251,13-11-2034,"collection, if, her",-0.63
POST_4336,Food,michaelrodriguez,4290,817,12,263,14-11-2034,"article, page, suddenly",0.35
POST_4337,Food,raymondschneider,2372,899,271,143,15-11-2034,"much, majority, animal",0.37
POST_4338,Fashion,dustinkoch,2606,562,207,271,16-11-2034,"space, practice, successful",0.31
POST_4339,Tech,valentinejessica,1911,563,245,257,17-11-2034,"hope, surface, that",-0.17
POST_4340,Food,thomasjennifer,1916,633,132,124,18-11-2034,"thousand, method, year",-0.8
POST_4341,Tech,jefferychen,4097,678,243,263,19-11-2034,"easy, dinner, movie",0.82
POST_4342,Food,hgarrett,3225,7,472,206,20-11-2034,"different, pass, detail",0.02
POST_4343,Food,susan41,1148,368,293,202,21-11-2034,"significant, approach, road",-0.19
POST_4344,Food,kayla42,1784,44,485,235,22-11-2034,"hope, summer, yourself",0.18
POST_4345,Food,pamelalee,4713,343,433,191,23-11-2034,"wide, season, offer",-0.61
POST_4346,Tech,courtney56,3466,756,37,127,24-11-2034,"Congress, different, space",-0.73
POST_4347,Tech,edwardobrien,4676,795,358,115,25-11-2034,"full, through, message",-0.19
POST_4348,Food,qwalker,730,374,55,231,26-11-2034,"visit, gun, environmental",-0.55
POST_4349,Food,melissamedina,2120,618,318,254,27-11-2034,"carry, room, way",-0.51
POST_4350,Tech,klee,4874,26,375,244,28-11-2034,"sense, into, his",0.79
POST_4351,Fashion,courtney02,1779,192,47,207,29-11-2034,"husband, body, shoulder",0.06
POST_4352,Fashion,pricematthew,2241,929,104,195,30-11-2034,"challenge, style, account",-0.03
POST_4353,Tech,lawrencecampbell,717,848,473,103,01-12-2034,"wife, mouth, son",0.38
POST_4354,Food,velasquezmelissa,1662,356,58,149,02-12-2034,"message, image, loss",0.9
POST_4355,Food,mpearson,730,61,76,70,03-12-2034,"few, develop, southern",-0.78
POST_4356,Fashion,amberrobinson,1022,61,427,102,04-12-2034,"store, yard, red",0.67
POST_4357,Fashion,gary54,2896,421,498,132,05-12-2034,"main, this, accept",0.17
POST_4358,Tech,laura31,2182,793,217,193,06-12-2034,"see, hospital, him",-0.71
POST_4359,Fashion,christopher25,2513,632,382,205,07-12-2034,"boy, only, million",-0.41
POST_4360,Tech,carterkatie,2579,791,54,53,08-12-2034,"role, every, spring",-0.04
POST_4361,Fashion,joseph63,2553,550,54,104,09-12-2034,"key, build, address",0.38
POST_4362,Fashion,brandifriedman,4972,379,128,64,10-12-2034,"alone, data, other",-0.51
POST_4363,Fashion,crystal50,4442,276,391,113,11-12-2034,"moment, give, lose",0.07
POST_4364,Food,blackjeffrey,3233,605,382,242,12-12-2034,"ten, final, page",0.37
POST_4365,Food,earellano,4083,430,387,161,13-12-2034,"receive, play, sound",-0.1
POST_4366,Food,wilsonmitchell,3217,114,84,193,14-12-2034,"send, one, scientist",0.73
POST_4367,Fashion,rebecca70,3047,687,213,167,15-12-2034,"two, eye, each",0.74
POST_4368,Tech,dscott,3277,120,114,69,16-12-2034,"security, husband, page",-0.06
POST_4369,Tech,katherinewalker,2202,524,436,113,17-12-2034,"able, remember, TV",0.95
POST_4370,Tech,xrios,1778,996,313,82,18-12-2034,"series, tree, apply",-0.85
POST_4371,Tech,markhart,2074,898,292,130,19-12-2034,"shoulder, chance, third",-0.99
POST_4372,Food,janetfoley,379,415,48,246,20-12-2034,"floor, method, sense",-0.24
POST_4373,Food,jbell,2536,162,66,175,21-12-2034,"affect, crime, political",0.2
POST_4374,Fashion,fjohnson,1205,786,274,118,22-12-2034,"your, surface, few",0.26
